12.000000,1.000000,0.250000,0.416667,0.166667,0.166667.1,0.000000,1.000000.1
341.0,0.0,0.105572,0.486804,0.0,0.199413,0.0,0.0
517.0,0.0,0.069632,0.415861,0.0,0.085106,0.0,0.0
497.0,0.0,0.187123,0.587525,0.0,0.193159,0.0,0.0
89.0,0.0,0.078652,0.426966,0.0,0.146067,0.0,0.0
102.0,0.0,0.019608,0.519608,0.0,0.029412,0.0,0.0
59.0,0.0,0.084746,0.559322,0.0,0.118644,0.0,0.0
356.0,1.0,0.058989,0.337079,0.0,0.11236,0.0,0.0
517.0,5.0,0.222437,0.34236,0.0,0.088975,0.0,0.0
119.0,0.0,0.294118,0.218487,0.0,0.159664,0.0,0.0
170.0,0.0,0.105882,0.352941,0.0,0.123529,0.0,0.0
523.0,0.0,0.493308,0.162524,0.0,0.047801,0.0,0.0
165.0,0.0,0.109091,0.339394,0.0,0.127273,0.0,0.0
31.0,1.0,0.064516,0.258065,0.0,0.096774,0.0,0.0
42.0,0.0,0.02381,0.142857,0.0,0.190476,0.0,0.0
68.0,0.0,0.235294,0.573529,0.0,0.073529,0.0,0.0
162.0,0.0,0.438272,0.141975,0.0,0.024691,0.0,0.0
36.0,0.0,0.055556,0.638889,0.0,0.083333,0.0,0.0
95.0,0.0,0.073684,0.463158,0.0,0.136842,0.0,0.0
20.0,0.0,0.05,0.45,0.0,0.05,0.0,0.0
258.0,0.0,0.05814,0.414729,0.0,0.085271,0.0,0.0
537.0,0.0,0.132216,0.376164,0.0,0.113594,0.0,0.0
72.0,0.0,0.083333,0.402778,0.0,0.097222,0.0,0.0
35.0,1.0,0.057143,0.485714,0.0,0.085714,0.0,0.0
541.0,2.0,0.166359,0.462107,0.0,0.099815,0.0,0.0
81.0,0.0,0.222222,0.45679,0.0,0.061728,0.0,0.0
105.0,0.0,0.07619,0.590476,0.0,0.07619,0.0,0.0
108.0,0.0,0.083333,0.583333,0.0,0.083333,0.0,0.0
203.0,1.0,0.059113,0.384236,0.0,0.1133,0.0,0.0
36.0,0.0,0.055556,0.638889,0.0,0.083333,0.0,0.0
20.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
330.0,0.0,0.1,0.618182,0.0,0.090909,0.0,0.0
78.0,0.0,0.064103,0.512821,0.0,0.115385,0.0,0.0
115.0,0.0,0.06087,0.4,0.0,0.069565,0.0,0.0
17.0,0.0,0.117647,0.352941,0.0,0.176471,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
427.0,1.0,0.063232,0.468384,0.0,0.142857,0.0,0.0
84.0,0.0,0.202381,0.369048,0.0,0.083333,0.0,0.0
9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
613.0,4.0,0.075041,0.301794,0.0,0.101142,0.0,0.0
28.0,0.0,0.107143,0.5,0.0,0.178571,0.0,0.0
92.0,1.0,0.065217,0.282609,0.0,0.054348,0.0,0.0
472.0,2.0,0.086864,0.360169,0.025424,0.120763,0.0,0.0
28.0,0.0,0.107143,0.5,0.0,0.178571,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
48.0,0.0,0.083333,0.5,0.0,0.083333,0.0,0.0
201.0,0.0,0.109453,0.547264,0.0,0.114428,0.0,0.0
105.0,0.0,0.07619,0.590476,0.0,0.07619,0.0,0.0
52.0,0.0,0.057692,0.5,0.0,0.096154,0.0,0.0
570.0,0.0,0.324561,0.219298,0.0,0.077193,0.0,0.0
338.0,1.0,0.059172,0.505917,0.0,0.14497,0.0,0.0
392.0,0.0,0.056122,0.436224,0.0,0.079082,0.0,0.0
151.0,0.0,0.331126,0.298013,0.0,0.092715,0.0,0.0
34.0,0.0,0.147059,0.5,0.0,0.088235,0.0,0.0
107.0,0.0,0.037383,0.186916,0.0,0.046729,0.0,0.0
184.0,1.0,0.097826,0.396739,0.0,0.13587,0.0,0.0
235.0,0.0,0.06383,0.434043,0.0,0.085106,0.0,0.0
132.0,1.0,0.098485,0.477273,0.0,0.068182,0.0,0.0
118.0,1.0,0.076271,0.627119,0.0,0.09322,0.0,0.0
165.0,0.0,0.109091,0.339394,0.0,0.127273,0.0,0.0
159.0,2.0,0.144654,0.45283,0.0,0.081761,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
235.0,0.0,0.06383,0.446809,0.0,0.085106,0.0,0.0
7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
894.0,5.0,0.165548,0.364653,0.0,0.116331,0.0,0.0
256.0,1.0,0.320312,0.539062,0.0,0.027344,0.0,0.0
267.0,4.0,0.074906,0.344569,0.0,0.093633,0.0,0.0
570.0,0.0,0.352632,0.198246,0.0,0.077193,0.0,0.0
209.0,0.0,0.430622,0.186603,0.0,0.033493,0.0,0.0
9.0,1.0,0.111111,0.444444,0.0,0.111111,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
64.0,0.0,0.078125,0.3125,0.0,0.078125,0.0,0.0
73.0,0.0,0.109589,0.273973,0.0,0.068493,0.0,0.0
33.0,0.0,0.151515,0.515152,0.0,0.090909,0.0,0.0
215.0,1.0,0.130233,0.451163,0.0,0.204651,0.0,0.0
339.0,0.0,0.097345,0.463127,0.0,0.079646,0.0,0.0
129.0,0.0,0.155039,0.325581,0.0,0.046512,0.0,0.0
447.0,0.0,0.134228,0.431767,0.0,0.185682,0.0,0.0
50.0,0.0,0.1,0.44,0.0,0.06,0.0,0.0
570.0,0.0,0.324561,0.198246,0.0,0.077193,0.0,0.0
78.0,1.0,0.089744,0.371795,0.0,0.089744,0.0,0.0
592.0,0.0,0.0625,0.434122,0.001689,0.113176,0.0,0.0
557.0,3.0,0.141831,0.45781,0.0,0.109515,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
105.0,1.0,0.142857,0.485714,0.0,0.066667,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
46.0,0.0,0.108696,0.5,0.0,0.108696,0.0,0.0
528.0,0.0,0.225379,0.388258,0.0,0.232955,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
44.0,0.0,0.045455,0.25,0.0,0.045455,0.0,0.0
82.0,0.0,0.158537,0.378049,0.0,0.085366,0.0,0.0
467.0,2.0,0.12848,0.445396,0.0,0.117773,0.0,0.0
143.0,0.0,0.132867,0.41958,0.0,0.104895,0.0,0.0
51.0,0.0,0.058824,0.666667,0.0,0.078431,0.0,0.0
504.0,0.0,0.134921,0.452381,0.001984,0.162698,0.0,0.0
43.0,0.0,0.255814,0.232558,0.0,0.093023,0.0,0.0
382.0,0.0,0.094241,0.531414,0.002618,0.10733,0.0,0.0
553.0,6.0,0.070524,0.457505,0.0,0.088608,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
200.0,3.0,0.08,0.49,0.0,0.105,0.0,0.0
572.0,0.0,0.195804,0.393357,0.0,0.243007,0.0,0.0
50.0,0.0,0.1,0.44,0.0,0.06,0.0,0.0
285.0,0.0,0.049123,0.547368,0.0,0.038596,0.0,0.0
427.0,1.0,0.063232,0.468384,0.0,0.142857,0.0,0.0
265.0,0.0,0.207547,0.290566,0.0,0.056604,0.0,0.0
52.0,1.0,0.076923,0.384615,0.0,0.096154,0.0,0.0
258.0,0.0,0.05814,0.410853,0.0,0.085271,0.0,0.0
215.0,1.0,0.181395,0.246512,0.0,0.15814,0.0,0.0
493.0,0.0,0.361055,0.225152,0.0,0.032454,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
235.0,0.0,0.06383,0.446809,0.0,0.085106,0.0,0.0
75.0,1.0,0.08,0.573333,0.0,0.12,0.0,0.0
203.0,2.0,0.059113,0.46798,0.004926,0.118227,0.0,0.0
109.0,0.0,0.018349,0.431193,0.0,0.027523,0.0,0.0
315.0,2.0,0.12381,0.593651,0.0,0.050794,0.0,0.0
34.0,0.0,0.058824,0.176471,0.0,0.088235,0.0,0.0
73.0,0.0,0.150685,0.150685,0.0,0.123288,0.0,0.0
554.0,0.0,0.310469,0.240072,0.0,0.064982,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
12.0,0.0,0.083333,0.666667,0.0,0.083333,0.0,0.0
131.0,0.0,0.076336,0.412214,0.0,0.122137,0.0,0.0
570.0,0.0,0.329825,0.203509,0.0,0.077193,0.0,0.0
317.0,0.0,0.07571,0.435331,0.0,0.11041,0.0,0.0
190.0,0.0,0.142105,0.436842,0.0,0.073684,0.0,0.0
38.0,0.0,0.105263,0.263158,0.0,0.131579,0.0,0.0
37.0,0.0,0.054054,0.459459,0.0,0.081081,0.0,0.0
500.0,0.0,0.176,0.406,0.002,0.186,0.0,0.0
188.0,1.0,0.101064,0.409574,0.0,0.132979,0.0,0.0
33.0,0.0,0.090909,0.393939,0.0,0.090909,0.0,0.0
487.0,1.0,0.408624,0.244353,0.0,0.030801,0.0,0.0
382.0,1.0,0.057592,0.447644,0.0,0.123037,0.0,0.0
101.0,0.0,0.089109,0.039604,0.0,0.039604,0.0,0.0
467.0,2.0,0.12848,0.445396,0.0,0.117773,0.0,0.0
105.0,1.0,0.180952,0.447619,0.0,0.066667,0.0,0.0
152.0,0.0,0.111842,0.440789,0.0,0.151316,0.0,0.0
63.0,0.0,0.063492,0.47619,0.0,0.111111,0.0,0.0
81.0,1.0,0.061728,0.493827,0.0,0.08642,0.0,0.0
175.0,1.0,0.022857,0.497143,0.0,0.045714,0.0,0.0
314.0,0.0,0.073248,0.401274,0.0,0.111465,0.0,0.0
548.0,0.0,0.169708,0.439781,0.0,0.171533,0.0,0.0
108.0,0.0,0.083333,0.583333,0.0,0.083333,0.0,0.0
23.0,0.0,0.043478,0.826087,0.0,0.043478,0.0,0.0
46.0,0.0,0.108696,0.5,0.0,0.108696,0.0,0.0
63.0,0.0,0.063492,0.68254,0.0,0.079365,0.0,0.0
138.0,0.0,0.072464,0.572464,0.0,0.065217,0.0,0.0
208.0,0.0,0.048077,0.293269,0.0,0.076923,0.0,0.0
300.0,0.0,0.06,0.543333,0.0,0.103333,0.0,0.0
420.0,1.0,0.17619,0.314286,0.0,0.154762,0.0,0.0
191.0,0.0,0.387435,0.225131,0.0,0.068063,0.0,0.0
201.0,0.0,0.109453,0.547264,0.0,0.114428,0.0,0.0
270.0,0.0,0.092593,0.425926,0.0,0.103704,0.0,0.0
12.0,0.0,0.083333,0.666667,0.0,0.083333,0.0,0.0
202.0,0.0,0.108911,0.549505,0.0,0.113861,0.0,0.0
148.0,0.0,0.297297,0.222973,0.0,0.054054,0.0,0.0
16.0,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0
53.0,0.0,0.283019,0.566038,0.0,0.056604,0.0,0.0
66.0,0.0,0.015152,0.363636,0.0,0.015152,0.0,0.0
511.0,0.0,0.27593,0.579256,0.0,0.037182,0.0,0.0
48.0,0.0,0.104167,0.604167,0.0,0.0625,0.0,0.0
402.0,0.0,0.054726,0.437811,0.0,0.077114,0.0,0.0
48.0,0.0,0.083333,0.375,0.0,0.083333,0.0,0.0
29.0,1.0,0.068966,0.310345,0.0,0.103448,0.0,0.0
379.0,0.0,0.248021,0.498681,0.0,0.031662,0.0,0.0
386.0,3.0,0.098446,0.336788,0.023316,0.119171,0.0,0.0
6.0,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
151.0,0.0,0.331126,0.298013,0.0,0.092715,0.0,0.0
211.0,0.0,0.350711,0.199052,0.0,0.037915,0.0,0.0
387.0,0.0,0.054264,0.260982,0.0,0.090439,0.0,0.0
44.0,0.0,0.045455,0.454545,0.0,0.113636,0.0,0.0
515.0,0.0,0.221359,0.324272,0.0,0.130097,0.0,0.0
35.0,0.0,0.142857,0.285714,0.0,0.085714,0.0,0.0
133.0,2.0,0.12782,0.466165,0.0,0.067669,0.0,0.0
575.0,3.0,0.170435,0.365217,0.012174,0.123478,0.0,0.0
43.0,0.0,0.255814,0.232558,0.0,0.093023,0.0,0.0
33.0,0.0,0.090909,0.393939,0.0,0.090909,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
143.0,2.0,0.146853,0.398601,0.0,0.076923,0.0,0.0
33.0,0.0,0.151515,0.515152,0.0,0.090909,0.0,0.0
33.0,0.0,0.090909,0.363636,0.0,0.151515,0.0,0.0
301.0,0.0,0.222591,0.48505,0.0,0.106312,0.0,0.0
151.0,0.0,0.072848,0.569536,0.0,0.07947,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
81.0,1.0,0.061728,0.493827,0.0,0.08642,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
100.0,0.0,0.08,0.42,0.0,0.09,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
216.0,1.0,0.060185,0.407407,0.0,0.115741,0.0,0.0
468.0,1.0,0.059829,0.446581,0.0,0.134615,0.0,0.0
11.0,1.0,0.090909,0.545455,0.0,0.090909,0.0,0.0
377.0,0.0,0.095491,0.604775,0.0,0.076923,0.0,0.0
27.0,0.0,0.074074,0.666667,0.0,0.111111,0.0,0.0
302.0,0.0,0.225166,0.483444,0.0,0.10596,0.0,0.0
105.0,0.0,0.066667,0.380952,0.0,0.095238,0.0,0.0
118.0,1.0,0.067797,0.508475,0.0,0.059322,0.0,0.0
162.0,1.0,0.04321,0.648148,0.0,0.104938,0.0,0.0
379.0,0.0,0.248021,0.498681,0.0,0.031662,0.0,0.0
267.0,0.0,0.082397,0.483146,0.003745,0.157303,0.0,0.0
34.0,0.0,0.147059,0.5,0.0,0.088235,0.0,0.0
73.0,0.0,0.068493,0.60274,0.0,0.082192,0.0,0.0
485.0,0.0,0.268041,0.354639,0.008247,0.241237,0.0,0.0
81.0,0.0,0.197531,0.481481,0.0,0.061728,0.0,0.0
28.0,0.0,0.142857,0.392857,0.0,0.107143,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
81.0,1.0,0.061728,0.493827,0.0,0.08642,0.0,0.0
135.0,0.0,0.066667,0.377778,0.0,0.125926,0.0,0.0
153.0,0.0,0.084967,0.418301,0.0,0.084967,0.0,0.0
27.0,0.0,0.074074,0.666667,0.0,0.111111,0.0,0.0
33.0,0.0,0.090909,0.393939,0.0,0.090909,0.0,0.0
33.0,0.0,0.151515,0.515152,0.0,0.090909,0.0,0.0
504.0,1.0,0.138889,0.519841,0.0,0.146825,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
294.0,0.0,0.129252,0.418367,0.0,0.136054,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
105.0,0.0,0.07619,0.590476,0.0,0.07619,0.0,0.0
84.0,0.0,0.154762,0.392857,0.0,0.083333,0.0,0.0
485.0,0.0,0.263918,0.360825,0.0,0.096907,0.0,0.0
164.0,0.0,0.091463,0.432927,0.0,0.085366,0.0,0.0
588.0,1.0,0.120748,0.357143,0.0,0.153061,0.0,0.0
14.0,0.0,0.071429,0.071429,0.0,0.071429,0.0,0.0
366.0,3.0,0.166667,0.297814,0.0,0.131148,0.0,0.0
462.0,0.0,0.396104,0.175325,0.0,0.015152,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
119.0,0.0,0.294118,0.218487,0.0,0.159664,0.0,0.0
214.0,0.0,0.130841,0.228972,0.0,0.158879,0.0,0.0
456.0,1.0,0.061404,0.480263,0.0,0.133772,0.0,0.0
236.0,0.0,0.067797,0.461864,0.0,0.084746,0.0,0.0
106.0,0.0,0.04717,0.292453,0.0,0.113208,0.0,0.0
497.0,0.0,0.187123,0.587525,0.0,0.193159,0.0,0.0
235.0,0.0,0.06383,0.451064,0.0,0.085106,0.0,0.0
302.0,0.0,0.225166,0.483444,0.0,0.10596,0.0,0.0
139.0,2.0,0.136691,0.417266,0.0,0.064748,0.0,0.0
554.0,0.0,0.31769,0.243682,0.0,0.064982,0.0,0.0
567.0,1.0,0.146384,0.395062,0.0,0.098765,0.0,0.0
413.0,3.0,0.125908,0.317191,0.0,0.084746,0.0,0.0
96.0,0.0,0.052083,0.6875,0.0,0.09375,0.0,0.0
420.0,1.0,0.064286,0.421429,0.0,0.154762,0.0,0.0
516.0,0.0,0.100775,0.44186,0.0,0.094961,0.0,0.0
607.0,5.0,0.192751,0.30313,0.0,0.115321,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
482.0,0.0,0.419087,0.147303,0.0,0.029046,0.0,0.0
62.0,0.0,0.064516,0.306452,0.0,0.112903,0.0,0.0
33.0,0.0,0.151515,0.515152,0.0,0.090909,0.0,0.0
235.0,0.0,0.06383,0.425532,0.0,0.085106,0.0,0.0
13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
322.0,0.0,0.080745,0.413043,0.0,0.108696,0.0,0.0
144.0,0.0,0.069444,0.215278,0.0,0.097222,0.0,0.0
10.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
164.0,0.0,0.091463,0.432927,0.0,0.085366,0.0,0.0
257.0,0.0,0.066148,0.400778,0.0,0.108949,0.0,0.0
484.0,1.0,0.427686,0.144628,0.0,0.024793,0.0,0.0
81.0,0.0,0.197531,0.481481,0.0,0.061728,0.0,0.0
33.0,0.0,0.121212,0.515152,0.0,0.090909,0.0,0.0
44.0,0.0,0.045455,0.363636,0.0,0.068182,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
570.0,0.0,0.314035,0.219298,0.0,0.077193,0.0,0.0
456.0,1.0,0.061404,0.480263,0.0,0.133772,0.0,0.0
578.0,0.0,0.067474,0.439446,0.00173,0.107266,0.0,0.0
482.0,0.0,0.373444,0.178423,0.0,0.024896,0.0,0.0
74.0,0.0,0.040541,0.72973,0.0,0.067568,0.0,0.0
15.0,0.0,0.066667,0.4,0.0,0.066667,0.0,0.0
502.0,0.0,0.053785,0.507968,0.0,0.087649,0.0,0.0
451.0,0.0,0.135255,0.423503,0.0,0.179601,0.0,0.0
65.0,0.0,0.061538,0.215385,0.0,0.076923,0.0,0.0
86.0,0.0,0.093023,0.569767,0.0,0.081395,0.0,0.0
264.0,1.0,0.037879,0.515152,0.0,0.060606,0.0,0.0
48.0,0.0,0.083333,0.375,0.0,0.083333,0.0,0.0
245.0,2.0,0.179592,0.440816,0.0,0.093878,0.0,0.0
48.0,0.0,0.083333,0.375,0.0,0.083333,0.0,0.0
570.0,0.0,0.333333,0.215789,0.0,0.077193,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
485.0,0.0,0.282474,0.340206,0.006186,0.237113,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
33.0,0.0,0.060606,0.151515,0.0,0.090909,0.0,0.0
313.0,0.0,0.191693,0.325879,0.0,0.105431,0.0,0.0
42.0,0.0,0.071429,0.619048,0.0,0.071429,0.0,0.0
214.0,0.0,0.130841,0.228972,0.0,0.158879,0.0,0.0
81.0,1.0,0.061728,0.493827,0.0,0.08642,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
351.0,1.0,0.105413,0.504274,0.0,0.128205,0.0,0.0
105.0,0.0,0.07619,0.590476,0.0,0.07619,0.0,0.0
516.0,0.0,0.106589,0.45155,0.0,0.094961,0.0,0.0
19.0,0.0,0.105263,0.526316,0.0,0.157895,0.0,0.0
72.0,0.0,0.083333,0.569444,0.0,0.097222,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
122.0,0.0,0.122951,0.647541,0.0,0.106557,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
321.0,0.0,0.102804,0.398754,0.0,0.133956,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
36.0,0.0,0.305556,0.194444,0.0,0.083333,0.0,0.0
8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
37.0,0.0,0.054054,0.459459,0.0,0.081081,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
10.0,0.0,0.1,0.7,0.0,0.1,0.0,0.0
592.0,0.0,0.054054,0.587838,0.0,0.108108,0.0,0.0
216.0,1.0,0.060185,0.384259,0.0,0.115741,0.0,0.0
200.0,3.0,0.08,0.49,0.0,0.105,0.0,0.0
15.0,0.0,0.066667,0.4,0.0,0.066667,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
217.0,2.0,0.096774,0.271889,0.0,0.119816,0.0,0.0
424.0,2.0,0.117925,0.445755,0.0,0.115566,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
23.0,0.0,0.086957,0.391304,0.0,0.043478,0.0,0.0
90.0,1.0,0.211111,0.388889,0.0,0.077778,0.0,0.0
216.0,0.0,0.074074,0.560185,0.0,0.078704,0.0,0.0
148.0,0.0,0.277027,0.554054,0.0,0.108108,0.0,0.0
65.0,0.0,0.046154,0.338462,0.0,0.076923,0.0,0.0
379.0,0.0,0.248021,0.498681,0.0,0.031662,0.0,0.0
13.0,0.0,0.076923,0.615385,0.0,0.076923,0.0,0.0
36.0,0.0,0.055556,0.305556,0.0,0.083333,0.0,0.0
644.0,4.0,0.080745,0.377329,0.0,0.124224,0.0,0.0
39.0,0.0,0.102564,0.205128,0.0,0.076923,0.0,0.0
350.0,3.0,0.071429,0.362857,0.002857,0.117143,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
119.0,0.0,0.294118,0.218487,0.0,0.159664,0.0,0.0
561.0,0.0,0.094474,0.434938,0.0,0.153298,0.0,0.0
151.0,0.0,0.331126,0.298013,0.0,0.092715,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
57.0,2.0,0.052632,0.122807,0.0,0.087719,0.0,0.0
133.0,2.0,0.12782,0.473684,0.0,0.067669,0.0,0.0
28.0,0.0,0.142857,0.392857,0.0,0.107143,0.0,0.0
17.0,0.0,0.058824,0.823529,0.0,0.058824,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
380.0,0.0,0.252632,0.494737,0.0,0.031579,0.0,0.0
185.0,0.0,0.167568,0.454054,0.0,0.091892,0.0,0.0
249.0,1.0,0.281124,0.281124,0.0,0.068273,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
501.0,0.0,0.163673,0.369261,0.0,0.145709,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
67.0,0.0,0.074627,0.268657,0.0,0.119403,0.0,0.0
146.0,0.0,0.089041,0.465753,0.0,0.143836,0.0,0.0
559.0,0.0,0.187835,0.372093,0.001789,0.211091,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
95.0,0.0,0.084211,0.473684,0.0,0.157895,0.0,0.0
19.0,0.0,0.105263,0.052632,0.0,0.052632,0.0,0.0
94.0,0.0,0.265957,0.56383,0.0,0.106383,0.0,0.0
56.0,0.0,0.071429,0.446429,0.0,0.125,0.0,0.0
697.0,5.0,0.137733,0.3099,0.0,0.114778,0.0,0.0
37.0,0.0,0.027027,0.756757,0.0,0.027027,0.0,0.0
98.0,0.0,0.091837,0.357143,0.0,0.132653,0.0,0.0
214.0,0.0,0.130841,0.228972,0.0,0.158879,0.0,0.0
22.0,0.0,0.045455,0.045455,0.0,0.045455,0.0,0.0
98.0,0.0,0.05102,0.714286,0.0,0.091837,0.0,0.0
205.0,0.0,0.068293,0.634146,0.0,0.078049,0.0,0.0
302.0,0.0,0.225166,0.483444,0.0,0.10596,0.0,0.0
49.0,0.0,0.061224,0.612245,0.0,0.081633,0.0,0.0
17.0,0.0,0.117647,0.470588,0.0,0.058824,0.0,0.0
32.0,0.0,0.125,0.53125,0.0,0.09375,0.0,0.0
164.0,0.0,0.091463,0.432927,0.0,0.085366,0.0,0.0
50.0,0.0,0.1,0.44,0.0,0.06,0.0,0.0
42.0,0.0,0.071429,0.619048,0.0,0.071429,0.0,0.0
95.0,0.0,0.063158,0.336842,0.0,0.073684,0.0,0.0
63.0,0.0,0.031746,0.31746,0.0,0.047619,0.0,0.0
607.0,1.0,0.097199,0.306425,0.0,0.128501,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
81.0,1.0,0.061728,0.493827,0.0,0.08642,0.0,0.0
582.0,0.0,0.176976,0.400344,0.001718,0.206186,0.0,0.0
162.0,0.0,0.438272,0.141975,0.0,0.024691,0.0,0.0
491.0,0.0,0.287169,0.344196,0.0,0.095723,0.0,0.0
31.0,1.0,0.064516,0.258065,0.0,0.096774,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
31.0,1.0,0.064516,0.258065,0.0,0.096774,0.0,0.0
131.0,0.0,0.137405,0.503817,0.0,0.114504,0.0,0.0
432.0,0.0,0.377315,0.168981,0.0,0.027778,0.0,0.0
477.0,0.0,0.197065,0.33543,0.004193,0.203354,0.0,0.0
71.0,0.0,0.183099,0.56338,0.0,0.126761,0.0,0.0
504.0,1.0,0.14881,0.511905,0.0,0.144841,0.0,0.0
209.0,1.0,0.057416,0.397129,0.0,0.110048,0.0,0.0
105.0,0.0,0.07619,0.590476,0.0,0.07619,0.0,0.0
28.0,0.0,0.142857,0.392857,0.0,0.107143,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
468.0,2.0,0.128205,0.446581,0.0,0.117521,0.0,0.0
45.0,0.0,0.044444,0.377778,0.0,0.066667,0.0,0.0
411.0,0.0,0.075426,0.549878,0.0,0.077859,0.0,0.0
209.0,1.0,0.057416,0.37799,0.0,0.110048,0.0,0.0
164.0,0.0,0.091463,0.432927,0.0,0.085366,0.0,0.0
155.0,0.0,0.077419,0.432258,0.0,0.090323,0.0,0.0
77.0,1.0,0.090909,0.363636,0.0,0.090909,0.0,0.0
33.0,0.0,0.151515,0.515152,0.0,0.090909,0.0,0.0
35.0,0.0,0.057143,0.657143,0.0,0.085714,0.0,0.0
14.0,0.0,0.071429,0.785714,0.0,0.071429,0.0,0.0
330.0,1.0,0.236364,0.360606,0.0,0.060606,0.0,0.0
128.0,0.0,0.53125,0.164062,0.0,0.015625,0.0,0.0
96.0,0.0,0.09375,0.552083,0.0,0.072917,0.0,0.0
71.0,0.0,0.056338,0.15493,0.0,0.070423,0.0,0.0
582.0,0.0,0.147766,0.378007,0.0,0.135739,0.0,0.0
543.0,0.0,0.14733,0.429098,0.0,0.195212,0.0,0.0
237.0,2.0,0.198312,0.409283,0.0,0.097046,0.0,0.0
63.0,0.0,0.063492,0.47619,0.0,0.111111,0.0,0.0
36.0,0.0,0.055556,0.638889,0.0,0.083333,0.0,0.0
337.0,0.0,0.10089,0.4273,0.0,0.166172,0.0,0.0
231.0,2.0,0.121212,0.359307,0.0,0.099567,0.0,0.0
